timestamp,Accx,Accy,Accz
22960,-0.189,-0.1,0.786
23000,-0.165,-0.027,0.662
23040,-0.217,-0.057,0.703
23080,-0.181,-0.061,0.601
23120,-0.307,0.025,0.385
23160,-0.344,-0.005,0.344
23200,-0.259,-0.018,0.318
23240,-0.294,-0.102,0.484
23280,-0.197,-0.031,0.618
23320,-0.205,-0.091,0.702
23360,-0.191,-0.026,0.814
23400,-0.118,-0.015,0.864
23440,-0.039,-0.035,1.03
23480,0.021,-0.176,1.09
23520,0.038,-0.041,1.161
23560,-0.001,-0.042,1.169
23600,0.13,-0.076,1.24
23640,0.138,-0.151,1.217
23680,0.116,-0.08,1.244
23720,0.13,-0.116,1.231
23760,0.146,-0.12,1.242
23800,0.109,-0.068,1.185
23840,0.101,-0.075,1.1
23880,0.117,-0.083,1.029
23920,0.111,-0.091,0.983
23960,0.121,-0.088,0.96
24000,0.142,-0.082,1.008
24040,0.154,-0.097,1.049
24080,0.154,-0.105,1.125
24120,0.136,-0.11,1.22
24160,0.136,-0.127,1.306
24200,0.084,-0.138,1.275
24240,0.018,-0.145,1.273
24280,0.068,-0.116,1.244
24320,0.113,-0.065,1.057
24360,0.016,-0.108,1.155
24400,-0.062,-0.114,0.956
24440,-0.157,-0.136,0.906
24480,-0.14,-0.1,0.792
24520,-0.224,-0.068,0.697
24560,-0.185,-0.027,0.666
24600,-0.26,-0.027,0.516
24640,-0.347,0.051,0.439
24680,-0.37,0.023,0.391
24720,-0.275,0.004,0.445
24760,-0.261,-0.011,0.545
24800,-0.318,-0.069,0.556
24840,-0.275,-0.099,0.709
24880,-0.237,-0.098,0.781
24920,-0.205,-0.118,0.867
24960,-0.129,-0.151,0.988
25000,-0.125,-0.111,1.056
25040,-0.134,-0.124,1.061
25080,-0.094,-0.108,1.128
25120,-0.083,-0.142,1.161
25160,-0.074,-0.14,1.122
25200,-0.037,-0.117,1.184
25240,-0.028,-0.103,1.147
25280,0.027,-0.102,1.197
25320,0.076,-0.103,1.194
25360,0.088,-0.122,1.164
25400,0.119,-0.107,1.204
25440,0.089,-0.118,1.11
25480,0.052,-0.088,1.042
25520,0.075,-0.073,1.021
25560,0.083,-0.089,1.038
25600,0.108,-0.13,1.073
25640,0.116,-0.149,1.231
25680,0.106,-0.17,1.374
25720,0.044,-0.242,1.359
25760,-0.045,-0.155,1.38
25800,0.082,-0.16,1.26
25840,0.064,-0.134,1.074
25880,0.018,0.003,1.016
25920,-0.09,-0.151,0.945
25960,-0.125,-0.062,0.818
26000,-0.148,-0.097,0.796
26040,-0.155,-0.016,0.693
26080,-0.186,-0.022,0.763
26120,-0.17,-0.035,0.58
26160,-0.292,0.038,0.583
26200,-0.313,-0.027,0.476
26240,-0.302,-0.041,0.44
26280,-0.318,-0.003,0.477
26320,-0.284,-0.012,0.597
26360,-0.23,-0.048,0.748
26400,-0.186,-0.07,0.703
26440,-0.266,-0.134,0.837
26480,-0.129,-0.032,0.826
26520,-0.164,-0.211,0.954
26560,-0.06,-0.147,0.986
26600,-0.126,-0.189,1.087
26640,-0.106,-0.147,1.14
26680,-0.08,-0.126,1.221
26720,-0.056,-0.218,1.21
26760,0.005,-0.189,1.146
26800,-0.019,-0.134,1.256
26840,0.05,-0.114,1.207
26880,0.023,-0.125,1.252
26920,0.037,-0.127,1.179
26960,0.02,-0.103,1.083
27000,0.004,-0.113,1.053
27040,0.044,-0.116,1.053
27080,0.05,-0.162,1.103
27120,0.051,-0.177,1.202
27160,0.009,-0.261,1.332
27200,0.055,-0.19,1.356
27240,0.001,-0.202,1.224
27280,0.011,-0.195,1.193
27320,0.038,-0.092,1.02
27360,-0.08,-0.129,0.98
27400,-0.025,-0.107,0.955
27440,-0.073,-0.148,0.931
27480,-0.118,-0.085,0.918
27520,-0.075,-0.072,0.842
27560,-0.153,-0.125,0.73
27600,-0.188,-0.036,0.664
27640,-0.235,-0.095,0.561
27680,-0.274,-0.059,0.493
27720,-0.255,-0.008,0.462
27760,-0.224,-0.068,0.534
27800,-0.193,-0.103,0.628
27840,-0.222,-0.068,0.734
27880,-0.221,-0.085,0.755
27920,-0.2,-0.067,0.825
27960,-0.17,-0.184,0.794
28000,-0.134,-0.185,1.033
28040,-0.081,-0.146,0.904
28080,-0.184,-0.167,1.107
28120,-0.076,-0.187,1.107
28160,-0.092,-0.114,1.144
28200,-0.101,-0.114,1.228
28240,-0.016,-0.113,1.156
28280,-0.111,-0.186,1.247
28320,0.011,-0.146,1.121
28360,-0.054,-0.166,1.141
28400,-0.035,-0.109,1.1
28440,0.002,-0.079,1.12
28480,0.002,-0.118,1.093
28520,0.015,-0.147,1.045
28560,0.02,-0.134,1.023
28600,0.018,-0.136,1.061
28640,0.037,-0.136,1.109
28680,0.016,-0.183,1.139
28720,-0.021,-0.203,1.199
28760,-0.023,-0.187,1.285
28800,-0.034,-0.273,1.249
28840,0.018,-0.209,1.268
28880,-0.041,-0.203,1.175
28920,-0.121,-0.205,1.134
28960,-0.009,-0.106,1.054
29000,-0.095,-0.144,0.981
29040,-0.101,-0.094,0.96
29080,-0.083,-0.096,0.874
29120,-0.122,-0.079,0.746
29160,-0.201,-0.047,0.739
29200,-0.173,-0.094,0.612
29240,-0.241,-0.068,0.518
29280,-0.294,-0.031,0.476
29320,-0.253,-0.09,0.48
29360,-0.249,-0.093,0.485
29400,-0.303,-0.104,0.58
29440,-0.246,-0.134,0.67
29480,-0.232,-0.139,0.745
29520,-0.294,-0.12,0.789
29560,-0.245,-0.223,0.914
29600,-0.149,-0.218,1.023
29640,-0.199,-0.269,0.995
29680,-0.226,-0.167,1.049
29720,-0.158,-0.157,1.085
29760,-0.153,-0.217,1.003
29800,-0.16,-0.163,1.098
29840,-0.101,-0.14,1.154
29880,-0.072,-0.198,1.192
29920,-0.058,-0.166,1.176
29960,-0.045,-0.201,1.213
30000,0.019,-0.143,1.183
30040,-0.01,-0.162,1.099
30080,-0.009,-0.135,1.077
30120,0.002,-0.128,1.054
30160,0.026,-0.133,1.039
30200,0.042,-0.143,1.072
30240,0.031,-0.175,1.148
30280,0.028,-0.186,1.221
30320,-0.022,-0.209,1.268
30360,0.011,-0.246,1.327
30400,0.053,-0.196,1.401
30440,0.039,-0.199,1.193
30480,-0.081,-0.236,1.157
30520,0.021,-0.095,1.035
30560,-0.175,-0.15,0.971
30600,-0.078,-0.032,0.96
30640,-0.132,-0.13,0.807
30680,-0.186,-0.085,0.762
30720,-0.205,-0.049,0.749
30760,-0.201,-0.098,0.601
30800,-0.221,0.037,0.636
30840,-0.275,-0.107,0.469
30880,-0.281,-0.048,0.393
30920,-0.28,-0.061,0.423
30960,-0.279,-0.133,0.538
31000,-0.255,-0.127,0.618
31040,-0.284,-0.141,0.673
31080,-0.273,-0.109,0.77
31120,-0.213,-0.238,0.851
31160,-0.174,-0.173,0.961
31200,-0.116,-0.217,1.048
31240,-0.089,-0.217,1.061
31280,-0.088,-0.154,1.099
31320,-0.073,-0.171,1.171
31360,-0.024,-0.124,1.107
31400,-0.052,-0.16,1.146
31440,0.001,-0.164,1.184
31480,0.036,-0.137,1.188
31520,0.021,-0.124,1.229
31560,0.046,-0.097,1.196
31600,0.013,-0.135,1.119
31640,0.042,-0.099,1.093
31680,0.029,-0.115,1.06
31720,0.04,-0.117,1.053
31760,0.071,-0.13,1.071
31800,0.037,-0.136,1.124
31840,0.035,-0.161,1.193
31880,0.071,-0.173,1.297
31920,0.052,-0.168,1.302
31960,-0.003,-0.227,1.225
32000,0.111,-0.097,1.239
