timestamp,Accx,Accy,Accz
20320,0.367,-0.097,1.438
20360,0.262,-0.142,1.432
20400,0.031,-0.232,1.356
20440,-0.043,-0.262,1.267
20480,-0.116,-0.227,1.092
20520,-0.194,-0.182,0.873
20560,-0.237,-0.12,0.752
20600,-0.203,-0.015,0.736
20640,-0.074,0.185,0.661
20680,-0.158,0.284,0.877
20720,0.039,0.352,0.862
20760,0.014,0.529,0.988
20800,0.094,0.379,0.934
20840,0.08,0.328,0.881
20880,0.005,0.245,0.789
20920,-0.022,0.138,0.672
20960,-0.076,-0.025,0.601
21000,-0.143,-0.146,0.618
21040,-0.128,-0.179,0.651
21080,-0.11,-0.307,0.676
21120,-0.13,-0.371,0.752
21160,-0.117,-0.437,0.819
21200,-0.114,-0.428,0.966
21240,-0.127,-0.453,1.064
21280,-0.067,-0.454,1.143
21320,-0.024,-0.409,1.213
21360,-0.024,-0.307,1.217
21400,0.017,-0.13,1.289
21440,0.049,-0.069,1.229
21480,0.107,0.09,1.204
21520,0.093,0.197,1.177
21560,0.093,0.356,1.198
21600,0.112,0.467,1.24
21640,0.148,0.503,1.243
21680,0.152,0.363,1.151
21720,0.141,0.285,1.024
21760,0.07,0.214,0.91
21800,0.08,0.101,0.801
21840,0.083,-0.061,0.719
21880,0.103,-0.13,0.698
21920,0.089,-0.22,0.682
21960,0.088,-0.284,0.672
22000,0.095,-0.305,0.718
22040,0.061,-0.372,0.823
22080,0.101,-0.408,0.887
22120,0.119,-0.418,1.072
22160,0.122,-0.412,1.135
22200,0.151,-0.347,1.213
22240,0.223,-0.279,1.168
22280,0.253,-0.204,1.148
22320,0.262,-0.03,1.063
22360,0.261,0.076,1.035
22400,0.356,0.168,1.129
22440,0.385,0.442,1.177
22480,0.313,0.436,1.042
22520,0.368,0.14,0.936
22560,0.47,0.011,0.96
22600,0.42,-0.03,0.998
22640,0.319,-0.004,0.999
22680,0.307,-0.062,0.944
22720,0.304,-0.2,0.926
22760,0.321,-0.129,0.968
22800,0.345,-0.003,1.065
22840,0.399,0.036,1.207
22880,0.396,-0.03,1.411
22920,0.299,-0.224,1.359
22960,0.115,-0.331,1.357
23000,0.069,-0.387,1.224
23040,-0.002,-0.262,1.114
23080,-0.08,-0.274,0.948
23120,-0.065,-0.21,0.83
23160,-0.041,-0.126,0.853
23200,-0.071,0.051,0.827
23240,-0.138,0.186,0.858
23280,-0.121,0.271,0.948
23320,0.013,0.341,1.008
23360,0.035,0.398,0.991
23400,-0.004,0.316,0.883
23440,-0.007,0.264,0.798
23480,-0.059,0.146,0.66
23520,-0.114,0.059,0.6
23560,-0.113,-0.002,0.61
23600,-0.116,-0.146,0.614
23640,-0.102,-0.264,0.644
23680,-0.09,-0.315,0.677
23720,-0.086,-0.396,0.738
23760,-0.061,-0.466,0.8
23800,-0.031,-0.464,0.916
23840,-0.124,-0.372,1.061
23880,-0.094,-0.388,1.203
23920,-0.054,-0.352,1.267
23960,-0.053,-0.194,1.39
24000,0.019,-0.075,1.319
24040,0.039,0.109,1.299
24080,0.003,0.253,1.215
24120,0.054,0.285,1.108
24160,0.061,0.359,1.104
24200,0.088,0.384,1.13
24240,0.119,0.383,1.144
24280,0.147,0.343,1.121
24320,0.155,0.266,1.033
24360,0.146,0.193,0.924
24400,0.145,0.094,0.829
24440,0.146,-0.009,0.791
24480,0.16,-0.074,0.763
24520,0.139,-0.154,0.7
24560,0.156,-0.224,0.783
24600,0.155,-0.264,0.792
24640,0.174,-0.325,0.86
24680,0.204,-0.343,0.96
24720,0.214,-0.337,1.076
24760,0.25,-0.328,1.148
24800,0.243,-0.226,1.186
24840,0.229,-0.163,1.181
24880,0.277,-0.145,1.125
24920,0.258,-0.028,1.113
24960,0.28,0.101,1.069
25000,0.255,0.334,1.056
25040,0.236,0.456,1.064
25080,0.333,0.39,1.024
25120,0.299,0.257,1.087
25160,0.319,0.079,0.98
25200,0.274,-0.05,0.913
25240,0.268,-0.063,0.914
25280,0.251,-0.072,0.934
25320,0.323,-0.109,1.022
25360,0.308,-0.081,1.051
25400,0.282,-0.021,0.969
25440,0.297,0.072,1.099
25480,0.322,0.049,1.287
25520,0.295,-0.205,1.378
25560,0.193,-0.38,1.387
25600,0.048,-0.318,1.371
25640,-0.083,-0.458,1.145
25680,-0.106,-0.377,1.015
25720,-0.083,-0.097,0.951
25760,-0.08,0.017,0.871
25800,-0.057,0.197,0.896
25840,-0.01,0.303,0.838
25880,0.033,0.405,0.849
25920,0.035,0.437,0.915
25960,0.065,0.429,0.849
26000,0.022,0.376,0.781
26040,-0.01,0.299,0.729
26080,-0.055,0.16,0.608
26120,-0.109,0.038,0.572
26160,-0.108,-0.043,0.551
26200,-0.049,-0.201,0.65
26240,-0.035,-0.295,0.673
26280,-0.086,-0.356,0.757
26320,-0.047,-0.385,0.836
26360,-0.063,-0.353,0.911
26400,-0.091,-0.367,1.071
26440,-0.066,-0.389,1.177
26480,0.006,-0.368,1.23
26520,-0.008,-0.257,1.283
26560,0.046,-0.125,1.264
26600,0.088,-0.051,1.231
26640,0.12,0.078,1.198
26680,0.096,0.242,1.169
26720,0.077,0.215,1.072
26760,0.086,0.358,1.154
26800,0.108,0.409,1.254
26840,0.114,0.436,1.284
26880,0.107,0.312,1.204
26920,0.094,0.263,1.101
26960,0.075,0.184,0.956
27000,0.084,0.098,0.828
27040,0.076,0.012,0.751
27080,0.082,-0.068,0.693
27120,0.08,-0.122,0.657
27160,0.064,-0.206,0.644
27200,0.079,-0.248,0.713
27240,0.079,-0.284,0.756
27280,0.078,-0.376,0.86
27320,0.126,-0.401,0.945
27360,0.13,-0.373,1.095
27400,0.126,-0.335,1.143
27440,0.17,-0.311,1.254
27480,0.216,-0.207,1.222
27520,0.132,-0.059,1.184
27560,0.177,-0.002,1.112
27600,0.198,0.134,1.061
27640,0.202,0.291,1.052
27680,0.258,0.336,1.082
27720,0.321,0.295,1.109
27760,0.322,0.256,1.083
27800,0.331,0.159,0.957
27840,0.305,0.01,0.894
27880,0.293,0.014,0.982
27920,0.304,-0.044,1.022
27960,0.259,-0.071,0.943
28000,0.196,-0.074,0.934
28040,0.324,-0.109,1.126
28080,0.216,-0.056,1.453
28120,0.222,-0.234,1.564
28160,0.192,-0.411,1.4
28200,-0.105,-0.251,1.312
28240,-0.121,-0.323,1.062
28280,-0.06,-0.184,0.93
28320,-0.032,0.008,0.842
28360,-0.016,0.041,0.831
28400,0.044,0.216,0.887
28440,0.044,0.331,0.895
28480,0.091,0.363,0.895
28520,0.112,0.443,0.919
28560,0.084,0.456,0.861
28600,0.009,0.394,0.761
28640,-0.037,0.297,0.673
28680,-0.081,0.139,0.596
28720,-0.112,0.056,0.606
28760,-0.11,-0.081,0.609
28800,-0.087,-0.241,0.609
